name,POI,geometry
,Food Points,POINT (8279724 3696271)
,Food Points,POINT (8280173 3696268)
,Food Points,POINT (8279761 3696248)
,Food Points,POINT (8278580 3696243)
,Food Points,POINT (8279742 3696239)
,Food Points,POINT (8279755 3696219)
,Food Points,POINT (8279758 3696208)
,Food Points,POINT (8278887 3696199)
,Food Points,POINT (8280100 3696183)
,Food Points,POINT (8280068 3696160)
,Food Points,POINT (8278828 3695996)
,Food Points,POINT (8278829 3695995)
,Food Points,POINT (8278871 3695992)
,Food Points,POINT (8279896 3695847)
,Food Points,POINT (8279684 3695776)
,Food Points,POINT (8278604 3695697)
,Food Points,POINT (8280173 3695687)
,Food Points,POINT (8278645 3695666)
,Food Points,POINT (8278731 3695594)
,Food Points,POINT (8280315 3695536)
,Food Points,POINT (8278763 3695525)
,Food Points,POINT (8278820 3695443)
,Food Points,POINT (8278877 3695377)
,Food Points,POINT (8278925 3695323)
,Food Points,POINT (8279001 3695282)
,Food Points,POINT (8278576 3695230)
,Food Points,POINT (8278584 3695120)
,Food Points,POINT (8278715 3694734)
,Food Points,POINT (8279596 3694724)
,Food Points,POINT (8280246 3694718)
,Food Points,POINT (8279767 3694681)
,Food Points,POINT (8279736 3694647)
,Food Points,POINT (8279718 3694640)
,Food Points,POINT (8279759 3694629)
,Food Points,POINT (8279748 3694625)
,Food Points,POINT (8279850 3694615)
,Food Points,POINT (8279790 3694590)
,Food Points,POINT (8279849 3694574)
,Food Points,POINT (8279890 3694571)
,Food Points,POINT (8279803 3694553)
,Food Points,POINT (8279793 3694550)
,Food Points,POINT (8279004 3694548)
,Food Points,POINT (8279839 3694534)
,Food Points,POINT (8279606 3694515)
,Food Points,POINT (8279615 3694511)
,Food Points,POINT (8279850 3694509)
,Food Points,POINT (8279982 3694487)
,Food Points,POINT (8279901 3694482)
,Food Points,POINT (8279287 3698115)
,Food Points,POINT (8279337 3698096)
,Food Points,POINT (8279237 3698091)
,Food Points,POINT (8279065 3698086)
,Food Points,POINT (8279690 3697814)
,Food Points,POINT (8278937 3697607)
,Food Points,POINT (8279447 3697406)
,Food Points,POINT (8279415 3697403)
,Food Points,POINT (8279366 3697335)
,Food Points,POINT (8279364 3697320)
,Food Points,POINT (8279409 3697270)
,Food Points,POINT (8278760 3697264)
,Food Points,POINT (8279421 3697263)
,Food Points,POINT (8278795 3697251)
,Food Points,POINT (8279337 3697180)
,Food Points,POINT (8279193 3697129)
,Food Points,POINT (8278910 3697110)
,Food Points,POINT (8279263 3697093)
,Food Points,POINT (8279156 3697086)
,Food Points,POINT (8279420 3697069)
,Food Points,POINT (8279244 3697068)
,Food Points,POINT (8279230 3697050)
,Food Points,POINT (8278755 3697038)
,Food Points,POINT (8279454 3697019)
,Food Points,POINT (8279007 3696999)
,Food Points,POINT (8279107 3696991)
,Food Points,POINT (8279065 3696968)
,Food Points,POINT (8279155 3696956)
,Food Points,POINT (8279144 3696944)
,Food Points,POINT (8278689 3696930)
,Food Points,POINT (8279527 3696919)
,Food Points,POINT (8278752 3696894)
,Food Points,POINT (8279099 3696883)
,Food Points,POINT (8278973 3696865)
,Food Points,POINT (8278955 3696833)
,Food Points,POINT (8278718 3696753)
,Food Points,POINT (8278873 3696666)
,Food Points,POINT (8279453 3696583)
,Food Points,POINT (8278750 3696580)
,Food Points,POINT (8278699 3696517)
,Food Points,POINT (8278714 3696507)
,Food Points,POINT (8279548 3696451)
,Food Points,POINT (8280325 3700034)
,Food Points,POINT (8279515 3699940)
,Food Points,POINT (8279948 3699570)
,Food Points,POINT (8278959 3699460)
,Food Points,POINT (8280224 3698670)
,Food Points,POINT (8280386 3698617)
,Food Points,POINT (8280414 3698610)
,Food Points,POINT (8280372 3698589)
,Food Points,POINT (8280242 3698585)
,Food Points,POINT (8280224 3698569)
,Food Points,POINT (8280397 3698566)
,Food Points,POINT (8280179 3698559)
,Food Points,POINT (8280304 3698552)
,Food Points,POINT (8280387 3698534)
,Food Points,POINT (8280395 3698452)
,Food Points,POINT (8280421 3698355)
,Food Points,POINT (8278660 3702100)
,Food Points,POINT (8278598 3702015)
,Food Points,POINT (8278539 3701958)
,Food Points,POINT (8279179 3701837)
,Food Points,POINT (8279619 3701730)
,Food Points,POINT (8279613 3701714)
,Food Points,POINT (8279584 3701703)
,Food Points,POINT (8279741 3701702)
,Food Points,POINT (8279569 3701666)
,Food Points,POINT (8279787 3701616)
,Food Points,POINT (8279789 3701559)
,Food Points,POINT (8279803 3701524)
,Food Points,POINT (8279501 3701504)
,Food Points,POINT (8279517 3701283)
,Food Points,POINT (8279695 3701234)
,Food Points,POINT (8280176 3701233)
,Food Points,POINT (8279910 3700763)
,Food Points,POINT (8279861 3700758)
,Food Points,POINT (8279828 3700721)
,Food Points,POINT (8279822 3700710)
,Food Points,POINT (8279870 3700709)
,Food Points,POINT (8279942 3700645)
,Food Points,POINT (8280029 3700586)
,Food Points,POINT (8279990 3700585)
,Food Points,POINT (8280008 3700553)
,Food Points,POINT (8280148 3700441)
,Food Points,POINT (8279720 3700374)
,Food Points,POINT (8280145 3700362)
,Food Points,POINT (8279686 3700269)
,Food Points,POINT (8279701 3700261)
,Food Points,POINT (8280286 3704003)
,Food Points,POINT (8279612 3703988)
,Food Points,POINT (8279631 3703981)
,Food Points,POINT (8279670 3703917)
,Food Points,POINT (8280047 3703901)
,Food Points,POINT (8279790 3703898)
,Food Points,POINT (8279650 3703864)
,Food Points,POINT (8280312 3703722)
,Food Points,POINT (8279607 3703299)
,Food Points,POINT (8279596 3702847)
,Food Points,POINT (8278722 3702731)
,Food Points,POINT (8280135 3702413)
,Food Points,POINT (8279908 3702156)
,Food Points,POINT (8280045 3705915)
,Food Points,POINT (8279246 3705893)
,Food Points,POINT (8279927 3705859)
,Food Points,POINT (8279531 3705758)
,Food Points,POINT (8278625 3705532)
,Food Points,POINT (8278600 3705202)
,Food Points,POINT (8278600 3705090)
,Food Points,POINT (8278605 3705079)
,Food Points,POINT (8278625 3705062)
,Food Points,POINT (8278647 3705061)
,Food Points,POINT (8278669 3705016)
,Food Points,POINT (8278663 3704963)
,Food Points,POINT (8278607 3704862)
,Food Points,POINT (8278623 3704538)
,Food Points,POINT (8278662 3704516)
,Food Points,POINT (8278570 3704511)
,Food Points,POINT (8278859 3704495)
,Food Points,POINT (8279665 3704493)
,Food Points,POINT (8279950 3704492)
,Food Points,POINT (8278880 3704491)
,Food Points,POINT (8278708 3704484)
,Food Points,POINT (8279948 3704481)
,Food Points,POINT (8279948 3704462)
,Food Points,POINT (8278869 3704454)
,Food Points,POINT (8278955 3704443)
,Food Points,POINT (8280094 3704439)
,Food Points,POINT (8280271 3704412)
,Food Points,POINT (8279632 3704410)
,Food Points,POINT (8279982 3704407)
,Food Points,POINT (8279408 3704405)
,Food Points,POINT (8279819 3704403)
,Food Points,POINT (8280143 3704385)
,Food Points,POINT (8279622 3704373)
,Food Points,POINT (8279631 3704372)
,Food Points,POINT (8279913 3704350)
,Food Points,POINT (8280246 3704348)
,Food Points,POINT (8279644 3704346)
,Food Points,POINT (8279924 3704339)
,Food Points,POINT (8280296 3704319)
,Food Points,POINT (8280413 3704311)
,Food Points,POINT (8279057 3704310)
,Food Points,POINT (8280266 3704301)
,Food Points,POINT (8279941 3704294)
,Food Points,POINT (8280233 3704285)
,Food Points,POINT (8279933 3704284)
,Food Points,POINT (8279992 3704263)
,Food Points,POINT (8279934 3704247)
,Food Points,POINT (8279950 3704241)
,Food Points,POINT (8279641 3704241)
,Food Points,POINT (8279991 3704240)
,Food Points,POINT (8279935 3704235)
,Food Points,POINT (8279610 3704220)
,Food Points,POINT (8280295 3704214)
,Food Points,POINT (8279989 3704211)
,Food Points,POINT (8279903 3704211)
,Food Points,POINT (8280023 3704210)
,Food Points,POINT (8280255 3704209)
,Food Points,POINT (8280039 3704209)
,Food Points,POINT (8279682 3704198)
,Food Points,POINT (8279690 3704198)
,Food Points,POINT (8279691 3704197)
,Food Points,POINT (8280234 3704196)
,Food Points,POINT (8279727 3704195)
,Food Points,POINT (8279656 3704195)
,Food Points,POINT (8279960 3704189)
,Food Points,POINT (8279990 3704186)
,Food Points,POINT (8280005 3704185)
,Food Points,POINT (8280032 3704184)
,Food Points,POINT (8280064 3704168)
,Food Points,POINT (8279989 3704152)
,Food Points,POINT (8279957 3704125)
,Food Points,POINT (8280163 3704120)
,Food Points,POINT (8279791 3704117)
,Food Points,POINT (8279973 3704114)
,Food Points,POINT (8279952 3704097)
,Food Points,POINT (8279988 3704096)
,Food Points,POINT (8280090 3707813)
,Food Points,POINT (8280137 3707812)
,Food Points,POINT (8278679 3707810)
,Food Points,POINT (8280094 3707710)
,Food Points,POINT (8280321 3707634)
,Food Points,POINT (8280048 3707500)
,Food Points,POINT (8280183 3707496)
,Food Points,POINT (8280138 3707496)
,Food Points,POINT (8280137 3707495)
,Food Points,POINT (8280223 3707478)
,Food Points,POINT (8279154 3707472)
,Food Points,POINT (8280258 3707467)
,Food Points,POINT (8280364 3707423)
,Food Points,POINT (8280078 3707415)
,Food Points,POINT (8279992 3707390)
,Food Points,POINT (8279604 3707369)
,Food Points,POINT (8280084 3707329)
,Food Points,POINT (8279079 3707317)
,Food Points,POINT (8280038 3707271)
,Food Points,POINT (8279679 3707262)
,Food Points,POINT (8279667 3707261)
,Food Points,POINT (8280242 3707213)
,Food Points,POINT (8280034 3707209)
,Food Points,POINT (8279820 3707188)
,Food Points,POINT (8280267 3707187)
,Food Points,POINT (8280240 3707114)
,Food Points,POINT (8280068 3707057)
,Food Points,POINT (8280031 3707036)
,Food Points,POINT (8280031 3707014)
,Food Points,POINT (8280159 3706997)
,Food Points,POINT (8279934 3706964)
,Food Points,POINT (8280066 3706952)
,Food Points,POINT (8280029 3706952)
,Food Points,POINT (8279217 3706935)
,Food Points,POINT (8280029 3706923)
,Food Points,POINT (8280064 3706902)
,Food Points,POINT (8280028 3706894)
,Food Points,POINT (8280063 3706877)
,Food Points,POINT (8280021 3706873)
,Food Points,POINT (8280062 3706860)
,Food Points,POINT (8280030 3706846)
,Food Points,POINT (8280062 3706778)
,Food Points,POINT (8280043 3706773)
,Food Points,POINT (8280058 3706693)
,Food Points,POINT (8279323 3706671)
,Food Points,POINT (8280055 3706598)
,Food Points,POINT (8278802 3706487)
,Food Points,POINT (8280162 3706463)
,Food Points,POINT (8278877 3706451)
,Food Points,POINT (8280047 3706373)
,Food Points,POINT (8280330 3706364)
,Food Points,POINT (8280153 3706307)
,Food Points,POINT (8280326 3706306)
,Food Points,POINT (8280047 3706261)
,Food Points,POINT (8280000 3706216)
,Food Points,POINT (8280045 3706213)
,Food Points,POINT (8280297 3706203)
,Food Points,POINT (8279995 3706164)
,Food Points,POINT (8279953 3706161)
,Food Points,POINT (8279976 3706115)
,Food Points,POINT (8280241 3706115)
,Food Points,POINT (8279956 3706107)
,Food Points,POINT (8279886 3706071)
,Food Points,POINT (8279960 3706063)
,Food Points,POINT (8280281 3705985)
,Food Points,POINT (8278746 3709743)
,Food Points,POINT (8279903 3709714)
,Food Points,POINT (8279908 3709681)
,Food Points,POINT (8279438 3709612)
,Food Points,POINT (8279669 3709592)
,Food Points,POINT (8279735 3709445)
,Food Points,POINT (8279624 3709406)
,Food Points,POINT (8279894 3709387)
,Food Points,POINT (8279913 3709383)
,Food Points,POINT (8279967 3709374)
,Food Points,POINT (8279833 3709370)
,Food Points,POINT (8279764 3709367)
,Food Points,POINT (8279974 3709337)
,Food Points,POINT (8279984 3709309)
,Food Points,POINT (8279329 3709252)
,Food Points,POINT (8278905 3709189)
,Food Points,POINT (8280026 3709183)
,Food Points,POINT (8278945 3709152)
,Food Points,POINT (8279648 3709148)
,Food Points,POINT (8279661 3709144)
,Food Points,POINT (8279204 3709133)
,Food Points,POINT (8279237 3709129)
,Food Points,POINT (8279540 3709127)
,Food Points,POINT (8278720 3709121)
,Food Points,POINT (8280020 3709079)
,Food Points,POINT (8279573 3709031)
,Food Points,POINT (8279571 3708953)
,Food Points,POINT (8279580 3708925)
,Food Points,POINT (8279779 3708892)
,Food Points,POINT (8280404 3708816)
,Food Points,POINT (8279860 3708785)
,Food Points,POINT (8278653 3708764)
,Food Points,POINT (8278684 3708751)
,Food Points,POINT (8279591 3708751)
,Food Points,POINT (8279302 3708747)
,Food Points,POINT (8278700 3708742)
,Food Points,POINT (8279938 3708739)
,Food Points,POINT (8278711 3708738)
,Food Points,POINT (8278721 3708733)
,Food Points,POINT (8280076 3708717)
,Food Points,POINT (8279414 3708689)
,Food Points,POINT (8279588 3708676)
,Food Points,POINT (8279737 3708673)
,Food Points,POINT (8278917 3708666)
,Food Points,POINT (8278939 3708665)
,Food Points,POINT (8280112 3708660)
,Food Points,POINT (8279043 3708640)
,Food Points,POINT (8279630 3708607)
,Food Points,POINT (8278765 3708580)
,Food Points,POINT (8279560 3708572)
,Food Points,POINT (8280110 3708566)
,Food Points,POINT (8279551 3708566)
,Food Points,POINT (8279493 3708542)
,Food Points,POINT (8279474 3708528)
,Food Points,POINT (8279619 3708527)
,Food Points,POINT (8279456 3708504)
,Food Points,POINT (8279448 3708501)
,Food Points,POINT (8280071 3708495)
,Food Points,POINT (8279420 3708476)
,Food Points,POINT (8279392 3708466)
,Food Points,POINT (8280049 3708421)
,Food Points,POINT (8279334 3708418)
,Food Points,POINT (8280416 3708395)
,Food Points,POINT (8279164 3708394)
,Food Points,POINT (8280110 3708383)
,Food Points,POINT (8280317 3708381)
,Food Points,POINT (8279248 3708371)
,Food Points,POINT (8279221 3708357)
,Food Points,POINT (8278615 3708340)
,Food Points,POINT (8279192 3708337)
,Food Points,POINT (8279717 3708329)
,Food Points,POINT (8279721 3708313)
,Food Points,POINT (8279130 3708303)
,Food Points,POINT (8279645 3708302)
,Food Points,POINT (8279463 3708277)
,Food Points,POINT (8279445 3708260)
,Food Points,POINT (8279385 3708243)
,Food Points,POINT (8279398 3708242)
,Food Points,POINT (8278776 3708221)
,Food Points,POINT (8278744 3708190)
,Food Points,POINT (8280065 3708185)
,Food Points,POINT (8278707 3708177)
,Food Points,POINT (8280014 3708159)
,Food Points,POINT (8280105 3708147)
,Food Points,POINT (8280065 3708146)
,Food Points,POINT (8278521 3708146)
,Food Points,POINT (8280234 3708130)
,Food Points,POINT (8280095 3708123)
,Food Points,POINT (8278700 3708111)
,Food Points,POINT (8278872 3708107)
,Food Points,POINT (8279786 3708102)
,Food Points,POINT (8280103 3708099)
,Food Points,POINT (8280096 3708032)
,Food Points,POINT (8278962 3708010)
,Food Points,POINT (8279484 3707984)
,Food Points,POINT (8278649 3707961)
,Food Points,POINT (8280058 3707917)
,Food Points,POINT (8280416 3707883)
,Food Points,POINT (8278654 3707877)
,Food Points,POINT (8280091 3707855)
,Food Points,POINT (8280343 3711263)
,Food Points,POINT (8279466 3711233)
,Food Points,POINT (8279910 3711210)
,Food Points,POINT (8279184 3711083)
,Food Points,POINT (8278625 3711076)
,Food Points,POINT (8278682 3711046)
,Food Points,POINT (8279712 3710972)
,Food Points,POINT (8279846 3710888)
,Food Points,POINT (8279547 3710846)
,Food Points,POINT (8279943 3710773)
,Food Points,POINT (8280200 3710770)
,Food Points,POINT (8280111 3710719)
,Food Points,POINT (8280260 3710715)
,Food Points,POINT (8280413 3710711)
,Food Points,POINT (8279867 3710710)
,Food Points,POINT (8279782 3710689)
,Food Points,POINT (8279707 3710630)
,Food Points,POINT (8278681 3710609)
,Food Points,POINT (8280284 3710522)
,Food Points,POINT (8280043 3710502)
,Food Points,POINT (8279437 3710464)
,Food Points,POINT (8278605 3710360)
,Food Points,POINT (8280011 3710354)
,Food Points,POINT (8278648 3710333)
,Food Points,POINT (8279239 3710311)
,Food Points,POINT (8278664 3710283)
,Food Points,POINT (8279033 3710216)
,Food Points,POINT (8279127 3710207)
,Food Points,POINT (8278977 3710172)
,Food Points,POINT (8279855 3710158)
,Food Points,POINT (8278635 3710110)
,Food Points,POINT (8279057 3710054)
,Food Points,POINT (8278638 3710052)
,Food Points,POINT (8280069 3710029)
,Food Points,POINT (8279406 3709996)
,Food Points,POINT (8280039 3709988)
,Food Points,POINT (8278700 3709966)
,Food Points,POINT (8279856 3709943)
,Food Points,POINT (8278718 3709932)
,Food Points,POINT (8278762 3709852)
,Food Points,POINT (8278749 3709835)
,Food Points,POINT (8279898 3709800)
,Food Points,POINT (8280081 3709785)
,Food Points,POINT (8278587 3712096)
,Food Points,POINT (8278586 3711937)
,Food Points,POINT (8278725 3715947)
,Food Points,POINT (8281599 3673020)
,Food Points,POINT (8281615 3672981)
,Food Points,POINT (8281723 3672934)
,Food Points,POINT (8281624 3672898)
,Food Points,POINT (8281553 3672898)
,Food Points,POINT (8281540 3672885)
,Food Points,POINT (8281971 3672356)
,Food Points,POINT (8280896 3674145)
,Food Points,POINT (8280757 3674063)
,Food Points,POINT (8280805 3674053)
,Food Points,POINT (8280561 3673982)
,Food Points,POINT (8280587 3673975)
,Food Points,POINT (8280987 3673969)
,Food Points,POINT (8280951 3673969)
,Food Points,POINT (8281007 3673944)
,Food Points,POINT (8280964 3673922)
,Food Points,POINT (8280788 3673920)
,Food Points,POINT (8280800 3673905)
,Food Points,POINT (8280777 3673835)
,Food Points,POINT (8280657 3673816)
,Food Points,POINT (8280688 3673788)
,Food Points,POINT (8280768 3673777)
,Food Points,POINT (8280951 3678823)
,Food Points,POINT (8281653 3678816)
,Food Points,POINT (8281438 3678644)
,Food Points,POINT (8280551 3685375)
,Food Points,POINT (8282200 3690504)
,Food Points,POINT (8282185 3690503)
,Food Points,POINT (8282121 3690486)
,Food Points,POINT (8281477 3690486)
,Food Points,POINT (8282024 3690475)
,Food Points,POINT (8282117 3690468)
,Food Points,POINT (8281999 3690467)
,Food Points,POINT (8281951 3690452)
,Food Points,POINT (8281935 3690451)
,Food Points,POINT (8281856 3690392)
,Food Points,POINT (8281754 3690390)
,Food Points,POINT (8282113 3690375)
,Food Points,POINT (8282145 3690191)
,Food Points,POINT (8280583 3692429)
,Food Points,POINT (8280480 3692407)
,Food Points,POINT (8281349 3692289)
,Food Points,POINT (8281049 3692156)
,Food Points,POINT (8280863 3692134)
,Food Points,POINT (8281759 3691998)
,Food Points,POINT (8281739 3691961)
,Food Points,POINT (8280710 3691905)
,Food Points,POINT (8280509 3691688)
,Food Points,POINT (8281028 3691571)
,Food Points,POINT (8280923 3691528)
,Food Points,POINT (8281753 3691416)
,Food Points,POINT (8281766 3691413)
,Food Points,POINT (8281581 3691345)
,Food Points,POINT (8281555 3691342)
,Food Points,POINT (8282061 3691331)
,Food Points,POINT (8281240 3691289)
,Food Points,POINT (8281191 3691251)
,Food Points,POINT (8281192 3691250)
,Food Points,POINT (8281454 3691210)
,Food Points,POINT (8281371 3691161)
,Food Points,POINT (8280747 3691125)
,Food Points,POINT (8280824 3691111)
,Food Points,POINT (8280752 3691088)
,Food Points,POINT (8280728 3691081)
,Food Points,POINT (8280711 3691076)
,Food Points,POINT (8282053 3691073)
,Food Points,POINT (8280803 3694352)
,Food Points,POINT (8280909 3694229)
,Food Points,POINT (8281015 3694213)
,Food Points,POINT (8280582 3694195)
,Food Points,POINT (8281081 3694169)
,Food Points,POINT (8280993 3694169)
,Food Points,POINT (8281132 3694158)
,Food Points,POINT (8281099 3694147)
,Food Points,POINT (8281023 3694125)
,Food Points,POINT (8281071 3694083)
,Food Points,POINT (8280449 3694027)
,Food Points,POINT (8281157 3694025)
,Food Points,POINT (8280954 3694016)
,Food Points,POINT (8281119 3694006)
,Food Points,POINT (8281118 3694005)
,Food Points,POINT (8281135 3693987)
,Food Points,POINT (8281016 3693644)
,Food Points,POINT (8281053 3693298)
,Food Points,POINT (8280996 3693271)
,Food Points,POINT (8281045 3693252)
,Food Points,POINT (8280944 3693251)
,Food Points,POINT (8280934 3693250)
,Food Points,POINT (8281022 3693245)
,Food Points,POINT (8281008 3693241)
,Food Points,POINT (8281049 3693233)
,Food Points,POINT (8280875 3693230)
,Food Points,POINT (8280997 3693229)
,Food Points,POINT (8280958 3693224)
,Food Points,POINT (8281094 3693223)
,Food Points,POINT (8281077 3693202)
,Food Points,POINT (8280890 3693195)
,Food Points,POINT (8280784 3693166)
,Food Points,POINT (8281098 3693162)
,Food Points,POINT (8280887 3693161)
,Food Points,POINT (8280897 3693158)
,Food Points,POINT (8281053 3693149)
,Food Points,POINT (8281094 3693145)
,Food Points,POINT (8280586 3693142)
,Food Points,POINT (8281106 3693138)
,Food Points,POINT (8280979 3693120)
,Food Points,POINT (8281095 3693114)
,Food Points,POINT (8280917 3693113)
,Food Points,POINT (8281064 3693112)
,Food Points,POINT (8280586 3693099)
,Food Points,POINT (8280580 3693088)
,Food Points,POINT (8280506 3693086)
,Food Points,POINT (8280919 3693074)
,Food Points,POINT (8280950 3693067)
,Food Points,POINT (8280465 3693053)
,Food Points,POINT (8280434 3693031)
,Food Points,POINT (8280899 3692959)
,Food Points,POINT (8280999 3692846)
,Food Points,POINT (8281772 3696280)
,Food Points,POINT (8281761 3696275)
,Food Points,POINT (8282029 3696156)
,Food Points,POINT (8281165 3695953)
,Food Points,POINT (8282032 3695936)
,Food Points,POINT (8281308 3695928)
,Food Points,POINT (8280684 3695924)
,Food Points,POINT (8281385 3695920)
,Food Points,POINT (8281232 3695914)
,Food Points,POINT (8281302 3695900)
,Food Points,POINT (8280697 3695895)
,Food Points,POINT (8281300 3695880)
,Food Points,POINT (8281242 3695865)
,Food Points,POINT (8281499 3695843)
,Food Points,POINT (8281056 3695832)
,Food Points,POINT (8281634 3695824)
,Food Points,POINT (8281651 3695812)
,Food Points,POINT (8280563 3695772)
,Food Points,POINT (8281421 3695761)
,Food Points,POINT (8281541 3695747)
,Food Points,POINT (8281541 3695729)
,Food Points,POINT (8281431 3695708)
,Food Points,POINT (8281493 3695703)
,Food Points,POINT (8281482 3695694)
,Food Points,POINT (8281671 3695693)
,Food Points,POINT (8281441 3695692)
,Food Points,POINT (8281476 3695681)
,Food Points,POINT (8281394 3695669)
,Food Points,POINT (8281429 3695648)
,Food Points,POINT (8281635 3695637)
,Food Points,POINT (8281430 3695629)
,Food Points,POINT (8281674 3695621)
,Food Points,POINT (8281767 3695612)
,Food Points,POINT (8281475 3695606)
,Food Points,POINT (8281840 3695588)
,Food Points,POINT (8281770 3695586)
,Food Points,POINT (8281712 3695584)
,Food Points,POINT (8281745 3695581)
,Food Points,POINT (8281806 3695559)
,Food Points,POINT (8281595 3695555)
,Food Points,POINT (8281711 3695552)
,Food Points,POINT (8281874 3695549)
,Food Points,POINT (8281587 3695548)
,Food Points,POINT (8281783 3695538)
,Food Points,POINT (8281717 3695537)
,Food Points,POINT (8281724 3695528)
,Food Points,POINT (8281736 3695524)
,Food Points,POINT (8281837 3695518)
,Food Points,POINT (8281867 3695507)
,Food Points,POINT (8281748 3695506)
,Food Points,POINT (8281646 3695504)
,Food Points,POINT (8281611 3695491)
,Food Points,POINT (8281706 3695467)
,Food Points,POINT (8281680 3695464)
,Food Points,POINT (8281666 3695453)
,Food Points,POINT (8281669 3695429)
,Food Points,POINT (8281716 3695420)
,Food Points,POINT (8281661 3695402)
,Food Points,POINT (8281670 3695402)
,Food Points,POINT (8281786 3695367)
,Food Points,POINT (8282308 3695304)
,Food Points,POINT (8282255 3695293)
,Food Points,POINT (8281059 3695145)
,Food Points,POINT (8281311 3695007)
,Food Points,POINT (8281351 3695002)
,Food Points,POINT (8281404 3694979)
,Food Points,POINT (8281339 3694977)
,Food Points,POINT (8281250 3694967)
,Food Points,POINT (8281305 3694959)
,Food Points,POINT (8280442 3694947)
,Food Points,POINT (8280789 3694930)
,Food Points,POINT (8280775 3694905)
,Food Points,POINT (8280860 3694904)
,Food Points,POINT (8280721 3694885)
,Food Points,POINT (8280802 3694856)
,Food Points,POINT (8280917 3694822)
,Food Points,POINT (8280769 3694677)
,Food Points,POINT (8282236 3694671)
,Food Points,POINT (8281072 3694666)
,Food Points,POINT (8282318 3694657)
,Food Points,POINT (8281382 3694651)
,Food Points,POINT (8282327 3694630)
,Food Points,POINT (8282267 3694600)
,Food Points,POINT (8282331 3694534)
,Food Points,POINT (8282281 3694518)
,Food Points,POINT (8280466 3698035)
,Food Points,POINT (8281763 3697540)
,Food Points,POINT (8282133 3697471)
,Food Points,POINT (8282253 3697303)
,Food Points,POINT (8281655 3697245)
,Food Points,POINT (8281232 3697235)
,Food Points,POINT (8281534 3697219)
,Food Points,POINT (8281427 3697212)
,Food Points,POINT (8281451 3697207)
,Food Points,POINT (8281303 3697193)
,Food Points,POINT (8281273 3697190)
,Food Points,POINT (8281214 3697183)
,Food Points,POINT (8281272 3697164)
,Food Points,POINT (8281246 3697160)
,Food Points,POINT (8281087 3697158)
,Food Points,POINT (8281063 3697153)
,Food Points,POINT (8281196 3697152)
,Food Points,POINT (8281050 3697152)
,Food Points,POINT (8281005 3697146)
,Food Points,POINT (8280989 3697142)
,Food Points,POINT (8280829 3697140)
,Food Points,POINT (8280751 3697139)
,Food Points,POINT (8280794 3697136)
,Food Points,POINT (8281039 3697128)
,Food Points,POINT (8280890 3697128)
,Food Points,POINT (8280939 3697117)
,Food Points,POINT (8280952 3697117)
,Food Points,POINT (8280808 3697113)
,Food Points,POINT (8280817 3697112)
,Food Points,POINT (8281785 3697090)
,Food Points,POINT (8281889 3697055)
,Food Points,POINT (8281875 3697045)
,Food Points,POINT (8281886 3697040)
,Food Points,POINT (8281939 3697035)
,Food Points,POINT (8281718 3697026)
,Food Points,POINT (8281921 3696986)
,Food Points,POINT (8281602 3696980)
,Food Points,POINT (8281899 3696928)
,Food Points,POINT (8280541 3696912)
,Food Points,POINT (8281911 3696888)
,Food Points,POINT (8282230 3696880)
,Food Points,POINT (8281909 3696846)
,Food Points,POINT (8281446 3696807)
,Food Points,POINT (8280740 3696805)
,Food Points,POINT (8281984 3696785)
,Food Points,POINT (8281589 3696742)
,Food Points,POINT (8282160 3696610)
,Food Points,POINT (8281197 3696552)
,Food Points,POINT (8280880 3698618)
,Food Points,POINT (8280863 3698596)
,Food Points,POINT (8280879 3698573)
,Food Points,POINT (8280745 3700694)
,Food Points,POINT (8281410 3704006)
,Food Points,POINT (8282287 3703461)
,Food Points,POINT (8281692 3703019)
,Food Points,POINT (8282278 3705920)
,Food Points,POINT (8282278 3705905)
,Food Points,POINT (8280495 3705892)
,Food Points,POINT (8281666 3705888)
,Food Points,POINT (8282283 3705882)
,Food Points,POINT (8282283 3705853)
,Food Points,POINT (8282268 3705830)
,Food Points,POINT (8281856 3705824)
,Food Points,POINT (8282294 3705816)
,Food Points,POINT (8281880 3705799)
,Food Points,POINT (8282287 3705781)
,Food Points,POINT (8281985 3705756)
,Food Points,POINT (8281022 3705702)
,Food Points,POINT (8282271 3705681)
,Food Points,POINT (8282246 3705675)
,Food Points,POINT (8282163 3705670)
,Food Points,POINT (8282271 3705664)
,Food Points,POINT (8281223 3705658)
,Food Points,POINT (8282268 3705632)
,Food Points,POINT (8282233 3705612)
,Food Points,POINT (8282309 3705589)
,Food Points,POINT (8280908 3705505)
,Food Points,POINT (8281016 3705473)
,Food Points,POINT (8280974 3705464)
,Food Points,POINT (8281134 3705457)
,Food Points,POINT (8281222 3705437)
,Food Points,POINT (8280686 3705373)
,Food Points,POINT (8281629 3705329)
,Food Points,POINT (8282124 3705268)
,Food Points,POINT (8281304 3705205)
,Food Points,POINT (8282331 3705193)
,Food Points,POINT (8281605 3705083)
,Food Points,POINT (8281715 3705062)
,Food Points,POINT (8280760 3705059)
,Food Points,POINT (8281393 3705046)
,Food Points,POINT (8281704 3705000)
,Food Points,POINT (8282161 3704932)
,Food Points,POINT (8281644 3704898)
,Food Points,POINT (8282222 3704886)
,Food Points,POINT (8281634 3704885)
,Food Points,POINT (8281314 3704833)
,Food Points,POINT (8281444 3704826)
